Date,Date2,Open,High,Low,Close
2012-06-20,41080,84.03,84.18,82.97,83.68
2012-06-21,41081,83.63,84.03,82.49,82.52
2012-06-22,41082,82.72,83.17,82.2,83.16
2012-06-25,41085,82.47,82.83,81.48,81.54
2012-06-26,41086,81.62,82.07,81.05,81.72
2012-06-27,41087,82.14,82.39,81.7,82.07
2012-06-28,41088,81.67,82,80.8,81.29
2012-06-29,41089,82.57,83.43,82.04,83.43
2012-07-02,41092,83.53,84.78,83.37,84.65
2012-07-03,41093,84.98,85.71,84.86,85.63
2012-07-05,41095,85.79,87.76,85.66,87.13
2012-07-06,41096,86.73,86.92,85.94,86.55
2012-07-09,41099,86.47,87.7,86.3,87.7
2012-07-10,41100,88.28,88.55,86.47,86.89
2012-07-11,41101,86.59,86.81,85.32,86.35
2012-07-12,41102,85.75,86.21,84.67,85.56
2012-07-13,41103,86.14,86.74,85.71,86.42
2012-07-16,41106,86.45,87.37,86.43,86.7
2012-07-17,41107,87.26,87.36,86.16,86.71
2012-07-18,41108,86.66,86.91,86.22,86.61
2012-07-19,41109,87.33,87.91,86.57,87.76
2012-07-20,41110,87.58,87.78,86.24,86.33
2012-07-23,41113,84.91,86.56,83.96,86.26
2012-07-24,41114,86.77,87.1,85.5,85.85
2012-07-25,41115,82.07,82.97,81.43,82.14
2012-07-26,41116,82.82,82.91,81.48,82.13
2012-07-27,41117,82.14,83.69,81.66,83.59
2012-07-30,41120,84.42,85.63,83.97,85
2012-07-31,41121,86.18,87.39,86.1,87.25
2012-08-01,41122,87.99,88.06,86.14,86.69
2012-08-02,41123,86.12,87.24,85.75,86.83
2012-08-03,41124,87.66,88.28,87.37,87.96
2012-08-06,41127,88.18,89.27,87.89,88.94
2012-08-07,41128,88.97,89.29,88.29,88.7
2012-08-08,41129,88.48,89.13,88.16,88.55
2012-08-09,41130,88.26,88.82,88.26,88.68
2012-08-10,41131,88.39,88.82,88.39,88.81
2012-08-13,41134,89.06,90,89.04,90
2012-08-14,41135,90.27,91.23,90.03,90.24
2012-08-15,41136,90.19,90.57,89.68,90.12
2012-08-16,41137,90.17,90.97,90.07,90.91
2012-08-17,41138,91.43,92.6,91.26,92.59
2012-08-20,41141,92.86,95.02,92.84,95.02
2012-08-21,41142,95.83,96.41,92.9,93.72
2012-08-22,41143,93.49,95.57,92.59,95.55
2012-08-23,41144,95.16,95.7,94.45,94.66
2012-08-24,41145,94.22,95.64,93.65,94.75
2012-08-27,41148,97.14,97.27,96.22,96.53
2012-08-28,41149,96.43,96.59,95.81,96.4
2012-08-29,41150,96.46,96.81,96.09,96.21
2012-08-30,41151,95.81,95.94,94.69,94.84
2012-08-31,41152,95.32,95.51,93.89,95.03
2012-09-04,41156,95.11,96.45,94.93,96.42
2012-09-05,41157,96.51,96.62,95.66,95.75
2012-09-06,41158,96.17,96.9,95.83,96.61
2012-09-07,41159,96.86,97.5,96.54,97.21
2012-09-10,41162,97.21,97.61,94.59,94.68
2012-09-11,41163,95.02,95.73,93.79,94.37
2012-09-12,41164,95.26,95.7,93.71,95.68
2012-09-13,41165,96.77,97.93,96.4,97.57
2012-09-14,41166,98.56,99.57,98.27,98.75
2012-09-17,41169,99.91,99.97,99.23,99.97
2012-09-18,41170,99.98,100.33,99.49,100.27
2012-09-19,41171,100.04,100.57,99.94,100.3
2012-09-20,41172,99.88,100.01,99.09,99.81
2012-09-21,41173,100.34,100.72,99.91,100.01
2012-09-24,41176,98.12,99.3,97.57,98.68
2012-09-25,41177,98.32,98.97,96.14,96.22
2012-09-26,41178,95.53,96.1,94.46,95.03
2012-09-27,41179,94.9,97.45,94.34,97.33
2012-09-28,41180,96.96,97.3,95.25,95.3
2012-10-01,41183,95.88,96.68,93.79,94.2
2012-10-02,41184,94.54,95.19,92.95,94.47
2012-10-03,41185,94.98,95.98,94.66,95.92
2012-10-04,41186,95.89,96.32,95.08,95.26
2012-10-05,41187,95.03,95.14,93.04,93.23
2012-10-08,41190,92.41,92.51,90.87,91.17
2012-10-09,41191,91.24,91.5,89.08,90.84
2012-10-10,41192,91.39,92.14,91,91.56
2012-10-11,41193,92.36,92.46,89.73,89.73
2012-10-12,41194,89.94,90.77,89.33,89.96
2012-10-15,41197,90.34,90.73,89.12,90.68
2012-10-16,41198,90.77,92.9,90.14,92.83
2012-10-17,41199,92.7,93.26,92,92.09
2012-10-18,41200,91.37,91.72,90,90.38
2012-10-19,41201,90.15,90.25,87.09,87.12
2012-10-22,41204,87.49,90.77,87.25,90.58
2012-10-23,41205,90.14,90.56,87.39,87.62
2012-10-24,41206,88.78,89.51,87.23,88.12
2012-10-25,41207,88.57,88.86,86.51,87.08
2012-10-26,41208,87.06,87.71,84.43,86.29
2012-10-31,41213,84.98,85.99,83.96,85.05
2012-11-01,41214,85.46,86.14,84.88,85.22
2012-11-02,41215,85.13,85.28,82.11,82.4
2012-11-05,41218,83.36,83.97,82.51,83.52
2012-11-06,41219,84.32,84.39,82.87,83.26
2012-11-07,41220,81.98,82.08,79.39,79.71
2012-11-08,41221,80.09,80.32,76.47,76.82
2012-11-09,41222,77.2,79.27,76.25,78.15
2012-11-12,41225,79.16,79.21,76.95,77.55
2012-11-13,41226,76.99,78.64,76.62,77.56
2012-11-14,41227,77.93,78.21,76.6,76.7
2012-11-15,41228,76.79,77.07,74.66,75.09
2012-11-16,41229,75.03,75.71,72.25,75.38
2012-11-19,41232,77.24,81.07,77.13,80.82
2012-11-20,41233,81.7,81.71,79.23,80.13
2012-11-21,41234,80.61,81.05,79.51,80.24
2012-11-23,41236,81.02,81.71,80.37,81.64
2012-11-26,41239,82.27,84.29,81.96,84.22
2012-11-27,41240,84.22,84.35,82.87,83.54
2012-11-28,41241,82.47,83.69,81.75,83.28
2012-11-29,41242,84.32,84.89,83.61,84.19
2012-11-30,41243,83.83,84.06,83.24,83.61
2012-12-03,41246,84.81,84.94,83.64,83.74
2012-12-04,41247,83.11,83.11,81.73,82.26
2012-12-05,41248,81.27,81.32,76.97,76.97
2012-12-06,41249,75.56,79.04,74.09,78.18
2012-12-07,41250,79.06,79.31,75.71,76.18
2012-12-10,41253,75,76.93,74.51,75.69
2012-12-11,41254,77.11,78.51,76.77,77.34
2012-12-12,41255,78.25,78.29,76.61,77
2012-12-13,41256,75.88,76.81,75.11,75.67
2012-12-14,41257,73.54,74.02,72.23,72.83
2012-12-17,41260,72.7,74.29,71.6,74.12
2012-12-18,41261,75,76.41,74.32,76.27
2012-12-19,41262,75.92,76.24,75.07,75.19
2012-12-20,41263,75.71,75.74,74.13,74.53
2012-12-21,41264,73.21,74.24,72.89,74.19
2012-12-24,41267,74.34,74.89,74.1,74.31
2012-12-26,41269,74.14,74.21,73.02,73.29
2012-12-27,41270,73.36,73.75,72.09,73.58
2012-12-28,41271,72.9,73.5,72.59,72.8
2012-12-31,41274,72.93,76.49,72.71,76.02
2013-01-02,41276,79.12,79.29,77.38,78.43
2013-01-03,41277,78.27,78.52,77.29,77.44
2013-01-04,41278,76.71,76.95,75.12,75.29
2013-01-07,41281,74.57,75.61,73.6,74.84
2013-01-08,41282,75.6,75.98,74.46,75.04
2013-01-09,41283,74.64,75,73.71,73.87
2013-01-10,41284,75.51,75.53,73.65,74.79
2013-01-11,41285,74.43,75.05,74.15,74.33
2013-01-14,41288,71.81,72.5,71.22,71.68
2013-01-15,41289,71.19,71.28,69.05,69.42
