Date,Date2,Open,High,Low,Close
2012-08-20,41141,651.58,652.23,649.7,652.23
2012-08-21,41142,652.27,656.1,648.43,649.56
2012-08-22,41143,649.51,651.19,646.92,649.9
2012-08-23,41144,649.77,649.77,644.12,644.71
2012-08-24,41145,644.71,650.13,642.93,649.04
2012-08-27,41148,649.04,651.53,648.4,649
2012-08-28,41149,648.88,650.56,646.99,648.51
2012-08-29,41150,648.53,650.48,647.42,648.64
2012-08-30,41151,648.57,648.57,642.54,643.25
2012-08-31,41152,643.25,649.69,643.25,646.41
2012-09-04,41156,646.4,647.51,641.91,645.55
2012-09-05,41157,645.48,647.98,644.41,645.29
2012-09-06,41158,645.55,658.35,645.55,658.35
2012-09-07,41159,658.14,660.41,657.74,660.41
2012-09-10,41162,660.4,660.64,656.09,656.12
2012-09-11,41163,656.12,660.09,656.12,658.02
2012-09-12,41164,658.02,660.45,657.4,659.33
2012-09-13,41165,659.36,672.72,659.36,670.93
2012-09-14,41166,670.93,676.65,670.83,672.82
2012-09-17,41169,672.65,673.14,670.16,671.87
2012-09-18,41170,671.79,672.61,669.69,671.87
2012-09-19,41171,671.92,674.59,671.26,672.38
2012-09-20,41172,672.33,673.15,667.91,672.65
2012-09-21,41173,672.7,675.62,671.93,672.27
2012-09-24,41176,672.12,672.74,668.43,670.94
2012-09-25,41177,670.95,674.44,664.54,664.56
2012-09-26,41178,664.43,664.43,659.81,660.9
2012-09-27,41179,660.95,668.77,660.95,667.3
2012-09-28,41180,667.3,667.3,661.84,663.8
2012-10-01,41183,664,671.47,664,665.86
2012-10-02,41184,665.91,669.27,662.71,666.04
2012-10-03,41185,666.04,670.11,664.35,668.69
2012-10-04,41186,668.69,673.98,668.69,673.19
2012-10-05,41187,673.27,677.02,670.67,672.57
2012-10-08,41190,672.57,672.57,668.44,669.82
2012-10-09,41191,669.82,669.91,663.25,663.38
2012-10-10,41192,663.37,664.02,658.32,659.24
2012-10-11,41193,659.24,663.7,658.28,658.28
2012-10-12,41194,658.28,661.1,655.63,656.89
2012-10-15,41197,656.98,662.88,656.62,662.23
2012-10-16,41198,662.23,669.06,662.23,668.7
2012-10-17,41199,667.94,671.86,667.52,671.17
2012-10-18,41200,671.17,672.33,666.25,668.47
2012-10-19,41201,668.43,668.43,655.66,657.11
2012-10-22,41204,657.1,658,652.02,657.67
2012-10-23,41205,657.67,657.67,645.71,646.92
2012-10-24,41206,647.08,650.2,645.08,645.76
2012-10-25,41207,645.92,651.31,644.03,647.29
2012-10-26,41208,647.27,649.34,642.68,646.78
2012-10-31,41213,646.07,649.98,643.79,646.52
2012-11-01,41214,646.52,653.67,646.52,653.1
2012-11-02,41215,653.1,656.08,646.16,646.88
2012-11-05,41218,646.84,649.48,644.21,648.1
2012-11-06,41219,648.1,655.8,648.1,653.24
2012-11-07,41220,653.24,653.24,633.75,636.27
2012-11-08,41221,636.27,639.8,628.56,628.56
2012-11-09,41222,628.56,635.22,626.41,630.03
2012-11-12,41225,630.03,632.66,628.79,630.2
2012-11-13,41226,630.2,633.91,625.92,627.02
2012-11-14,41227,627.18,629.73,616.74,618.14
2012-11-15,41228,618.14,620.1,614.21,616.63
2012-11-16,41229,616.65,620.16,611.25,619.03
2012-11-19,41232,619.34,632.47,619.34,632.47
2012-11-20,41233,632.47,633.71,627.67,632.69
2012-11-21,41234,632.69,634.68,632.08,634.42
2012-11-23,41236,634.42,643.05,634.42,643.05
2012-11-26,41239,643.05,643.05,637.69,642.33
2012-11-27,41240,642.33,643.2,638,638.46
2012-11-28,41241,638.44,643.86,632.05,643.67
2012-11-29,41242,643.67,648.49,643.29,646.4
2012-11-30,41243,646.4,647.69,644.19,646.39
2012-12-03,41246,646.39,649.97,642.91,643.37
2012-12-04,41247,643.37,644.87,640.63,641.91
2012-12-05,41248,641.97,645.59,637.36,642.09
2012-12-06,41249,642.09,644.47,640.3,644.39
2012-12-07,41250,644.39,647.35,642.7,645.82
2012-12-10,41253,645.82,647.63,644.56,645.66
2012-12-11,41254,645.66,653.74,645.66,650.29
2012-12-12,41255,650.29,655.28,649.76,650.51
2012-12-13,41256,650.51,651.62,644.66,646.27
2012-12-14,41257,646.27,646.27,641.52,642.42
2012-12-17,41260,642.39,650.35,642.39,650.12
2012-12-18,41261,650.18,658.2,649.94,657.48
2012-12-19,41262,657.48,657.95,651.99,652.01
2012-12-20,41263,652.01,655.38,650.67,655.36
2012-12-21,41264,655.36,655.36,645.23,648.96
2012-12-24,41267,648.96,648.96,646.09,646.99
2012-12-26,41269,646.99,648.32,642.41,644.54
2012-12-27,41270,644.54,645.75,636.25,643.58
2012-12-28,41271,643.58,643.58,635.73,636.17
2012-12-31,41274,636.17,646.91,633.93,646.61
2013-01-02,41276,646.61,663.87,646.61,663.87
2013-01-03,41277,663.87,664.77,660.45,662.33
2013-01-04,41278,662.33,665.45,661.59,664.69
2013-01-07,41281,664.69,664.69,660.57,663.09
2013-01-08,41282,663.09,663.09,658.73,661.14
2013-01-09,41283,661.14,664.4,660.95,662.24
2013-01-10,41284,663.97,667.8,662.56,667.59
2013-01-11,41285,667.59,668.28,665.85,667.88
2013-01-14,41288,667.88,667.88,664.42,666.35
2013-01-15,41289,666.35,666.57,663.02,666.04
2013-01-16,41290,666.04,667.59,664.48,666.92
2013-01-17,41291,666.92,671.41,666.92,669.33
2013-01-18,41292,669.33,671.37,666.67,671.37
2013-01-22,41296,671.37,673.58,668.71,673.58
2013-01-23,41297,673.58,676.44,673.54,675.77
2013-01-24,41298,675.77,677.82,671.85,673.97
2013-01-25,41299,673.97,677.76,673.97,677.15
2013-01-28,41302,677.15,677.73,674.57,676.19
2013-01-29,41303,676.19,680.81,675.47,679.84
2013-01-30,41304,679.84,680.59,676.25,677.1
2013-01-31,41305,677.1,678.59,674.68,674.89
2013-02-01,41306,674.89,682.25,674.89,681.74
